option_id,question_id,option_text,target_sense_id,is_correct,sort_order,human_review
opt_q_1_woman_n_1_context_fbfdf0db3196_2,q_1_woman_n_1_context_fbfdf0db3196,成年女子,woman_n_1,T,2,F
opt_q_1_woman_n_1_context_fbfdf0db3196_3,q_1_woman_n_1_context_fbfdf0db3196,成年人,adult_n_1,F,3,F
opt_q_1_woman_n_1_context_fbfdf0db3196_4,q_1_woman_n_1_context_fbfdf0db3196,名字；姓名,name_n_1,F,4,F
opt_q_1_age_n_1_meaning_2508ffd60c3a_1,q_1_age_n_1_meaning_2508ffd60c3a,man,man_n_1,F,1,F
opt_q_1_age_n_1_meaning_2508ffd60c3a_2,q_1_age_n_1_meaning_2508ffd60c3a,adult,adult_n_1,F,2,F
opt_q_1_age_n_1_meaning_2508ffd60c3a_3,q_1_age_n_1_meaning_2508ffd60c3a,age,age_n_1,T,3,F
opt_q_1_age_n_1_meaning_2508ffd60c3a_4,q_1_age_n_1_meaning_2508ffd60c3a,dad,dad_n_1,F,4,F
opt_q_1_age_n_1_context_df65907f3799_1,q_1_age_n_1_context_df65907f3799,成年人,adult_n_1,F,1,F
opt_q_1_age_n_1_context_df65907f3799_2,q_1_age_n_1_context_df65907f3799,成年男子,man_n_1,F,2,F
opt_q_1_age_n_1_context_df65907f3799_3,q_1_age_n_1_context_df65907f3799,年龄,age_n_1,T,3,F
opt_q_1_age_n_1_context_df65907f3799_4,q_1_age_n_1_context_df65907f3799,爸爸,dad_n_1,F,4,F
opt_q_1_relative_n_1_meaning_7da6d5bc6c8b_1,q_1_relative_n_1_meaning_7da6d5bc6c8b,kid,kid_n_1,F,1,F
opt_q_1_relative_n_1_meaning_7da6d5bc6c8b_2,q_1_relative_n_1_meaning_7da6d5bc6c8b,grandson,grandson_n_1,F,2,F
opt_q_1_relative_n_1_meaning_7da6d5bc6c8b_3,q_1_relative_n_1_meaning_7da6d5bc6c8b,relative,relative_n_1,T,3,F
opt_q_1_relative_n_1_meaning_7da6d5bc6c8b_4,q_1_relative_n_1_meaning_7da6d5bc6c8b,people,people_n_1,F,4,F
opt_q_1_relative_n_1_context_2de1609084cf_1,q_1_relative_n_1_context_2de1609084cf,小孩；孩子,kid_n_1,F,1,F
opt_q_1_relative_n_1_context_2de1609084cf_2,q_1_relative_n_1_context_2de1609084cf,人们,people_n_1,F,2,F
opt_q_1_relative_n_1_context_2de1609084cf_3,q_1_relative_n_1_context_2de1609084cf,亲戚,relative_n_1,T,3,F
opt_q_1_relative_n_1_context_2de1609084cf_4,q_1_relative_n_1_context_2de1609084cf,孙子；外孙,grandson_n_1,F,4,F
opt_q_1_grandmother_n_1_meaning_6d92ef74c0e4_1,q_1_grandmother_n_1_meaning_6d92ef74c0e4,girl,girl_n_1,F,1,F
opt_q_1_grandmother_n_1_meaning_6d92ef74c0e4_2,q_1_grandmother_n_1_meaning_6d92ef74c0e4,grandmother,grandmother_n_1,T,2,F
opt_q_1_grandmother_n_1_meaning_6d92ef74c0e4_3,q_1_grandmother_n_1_meaning_6d92ef74c0e4,couple,couple_n_1,F,3,F
opt_q_1_grandmother_n_1_meaning_6d92ef74c0e4_4,q_1_grandmother_n_1_meaning_6d92ef74c0e4,mom,mom_n_1,F,4,F
opt_q_1_grandmother_n_1_context_5131c66d721f_1,q_1_grandmother_n_1_context_5131c66d721f,女孩,girl_n_1,F,1,F
opt_q_1_grandmother_n_1_context_5131c66d721f_2,q_1_grandmother_n_1_context_5131c66d721f,夫妻；情侣,couple_n_1,F,2,F
opt_q_1_grandmother_n_1_context_5131c66d721f_3,q_1_grandmother_n_1_context_5131c66d721f,妈妈,mom_n_1,F,3,F
opt_q_1_grandmother_n_1_context_5131c66d721f_4,q_1_grandmother_n_1_context_5131c66d721f,祖母；外祖母,grandmother_n_1,T,4,F
opt_q_1_people_n_1_meaning_9c08b7aee678_1,q_1_people_n_1_meaning_9c08b7aee678,people,people_n_1,T,1,F
opt_q_1_people_n_1_meaning_9c08b7aee678_2,q_1_people_n_1_meaning_9c08b7aee678,parent,parent_n_1,F,2,F
opt_q_1_people_n_1_meaning_9c08b7aee678_3,q_1_people_n_1_meaning_9c08b7aee678,daughter,daughter_n_1,F,3,F
opt_q_1_people_n_1_meaning_9c08b7aee678_4,q_1_people_n_1_meaning_9c08b7aee678,child,child_n_1,F,4,F
opt_q_1_people_n_1_context_0e68a7b07a4c_1,q_1_people_n_1_context_0e68a7b07a4c,人们,people_n_1,T,1,F
opt_q_1_people_n_1_context_0e68a7b07a4c_2,q_1_people_n_1_context_0e68a7b07a4c,儿童；孩子,child_n_1,F,2,F
opt_q_1_people_n_1_context_0e68a7b07a4c_3,q_1_people_n_1_context_0e68a7b07a4c,父亲或母亲,parent_n_1,F,3,F
opt_q_1_people_n_1_context_0e68a7b07a4c_4,q_1_people_n_1_context_0e68a7b07a4c,女儿,daughter_n_1,F,4,F
opt_q_1_grandfather_n_1_meaning_be8c9337895e_1,q_1_grandfather_n_1_meaning_be8c9337895e,husband,husband_n_1,F,1,F
opt_q_1_grandfather_n_1_meaning_be8c9337895e_2,q_1_grandfather_n_1_meaning_be8c9337895e,man,man_n_1,F,2,F
opt_q_1_grandfather_n_1_meaning_be8c9337895e_3,q_1_grandfather_n_1_meaning_be8c9337895e,adult,adult_n_1,F,3,F
opt_q_1_grandfather_n_1_meaning_be8c9337895e_4,q_1_grandfather_n_1_meaning_be8c9337895e,grandfather,grandfather_n_1,T,4,F
opt_q_1_grandfather_n_1_context_fab6768d39a2_1,q_1_grandfather_n_1_context_fab6768d39a2,成年男子,man_n_1,F,1,F
opt_q_1_grandfather_n_1_context_fab6768d39a2_2,q_1_grandfather_n_1_context_fab6768d39a2,祖父；外祖父,grandfather_n_1,T,2,F
opt_q_1_grandfather_n_1_context_fab6768d39a2_3,q_1_grandfather_n_1_context_fab6768d39a2,成年人,adult_n_1,F,3,F
opt_q_1_grandfather_n_1_context_fab6768d39a2_4,q_1_grandfather_n_1_context_fab6768d39a2,丈夫,husband_n_1,F,4,F
opt_q_1_friend_n_1_meaning_cbcc7fc01c40_1,q_1_friend_n_1_meaning_cbcc7fc01c40,granddaughter,granddaughter_n_1,F,1,F
opt_q_1_friend_n_1_meaning_cbcc7fc01c40_2,q_1_friend_n_1_meaning_cbcc7fc01c40,friend,friend_n_1,T,2,F
opt_q_1_friend_n_1_meaning_cbcc7fc01c40_3,q_1_friend_n_1_meaning_cbcc7fc01c40,nephew,nephew_n_1,F,3,F
opt_q_1_friend_n_1_meaning_cbcc7fc01c40_4,q_1_friend_n_1_meaning_cbcc7fc01c40,twin,twin_n_1,F,4,F
opt_q_1_friend_n_1_context_ab9168b8d94f_1,q_1_friend_n_1_context_ab9168b8d94f,孙女；外孙女,granddaughter_n_1,F,1,F
opt_q_1_friend_n_1_context_ab9168b8d94f_2,q_1_friend_n_1_context_ab9168b8d94f,双胞胎之一,twin_n_1,F,2,F
opt_q_1_friend_n_1_context_ab9168b8d94f_3,q_1_friend_n_1_context_ab9168b8d94f,朋友,friend_n_1,T,3,F
opt_q_1_friend_n_1_context_ab9168b8d94f_4,q_1_friend_n_1_context_ab9168b8d94f,侄子；外甥,nephew_n_1,F,4,F
opt_q_1_kid_n_1_meaning_1441407da42b_1,q_1_kid_n_1_meaning_1441407da42b,girl,girl_n_1,F,1,F
opt_q_1_kid_n_1_meaning_1441407da42b_2,q_1_kid_n_1_meaning_1441407da42b,mom,mom_n_1,F,2,F
opt_q_1_kid_n_1_meaning_1441407da42b_3,q_1_kid_n_1_meaning_1441407da42b,teenager,teenager_n_1,F,3,F
opt_q_1_kid_n_1_meaning_1441407da42b_4,q_1_kid_n_1_meaning_1441407da42b,kid,kid_n_1,T,4,F
opt_q_1_kid_n_1_context_d1f3037ab0eb_1,q_1_kid_n_1_context_d1f3037ab0eb,女孩,girl_n_1,F,1,F
opt_q_1_kid_n_1_context_d1f3037ab0eb_2,q_1_kid_n_1_context_d1f3037ab0eb,妈妈,mom_n_1,F,2,F
opt_q_1_kid_n_1_context_d1f3037ab0eb_3,q_1_kid_n_1_context_d1f3037ab0eb,青少年,teenager_n_1,F,3,F
opt_q_1_kid_n_1_context_d1f3037ab0eb_4,q_1_kid_n_1_context_d1f3037ab0eb,小孩；孩子,kid_n_1,T,4,F
opt_q_1_mom_n_1_meaning_591dfdb07a8f_1,q_1_mom_n_1_meaning_591dfdb07a8f,teenager,teenager_n_1,F,1,F
opt_q_1_mom_n_1_meaning_591dfdb07a8f_2,q_1_mom_n_1_meaning_591dfdb07a8f,mom,mom_n_1,T,2,F
opt_q_1_mom_n_1_meaning_591dfdb07a8f_3,q_1_mom_n_1_meaning_591dfdb07a8f,father,father_n_1,F,3,F
opt_q_1_mom_n_1_meaning_591dfdb07a8f_4,q_1_mom_n_1_meaning_591dfdb07a8f,age,age_n_1,F,4,F
opt_q_1_mom_n_1_context_3c598735a6c7_1,q_1_mom_n_1_context_3c598735a6c7,妈妈,mom_n_1,T,1,F
opt_q_1_mom_n_1_context_3c598735a6c7_2,q_1_mom_n_1_context_3c598735a6c7,父亲；爸爸,father_n_1,F,2,F
opt_q_1_mom_n_1_context_3c598735a6c7_3,q_1_mom_n_1_context_3c598735a6c7,年龄,age_n_1,F,3,F
opt_q_1_mom_n_1_context_3c598735a6c7_4,q_1_mom_n_1_context_3c598735a6c7,青少年,teenager_n_1,F,4,F
opt_q_1_name_n_1_meaning_15df6f10bd53_1,q_1_name_n_1_meaning_15df6f10bd53,name,name_n_1,T,1,F
opt_q_1_name_n_1_meaning_15df6f10bd53_2,q_1_name_n_1_meaning_15df6f10bd53,uncle,uncle_n_1,F,2,F
opt_q_1_name_n_1_meaning_15df6f10bd53_3,q_1_name_n_1_meaning_15df6f10bd53,child,child_n_1,F,3,F
opt_q_1_name_n_1_meaning_15df6f10bd53_4,q_1_name_n_1_meaning_15df6f10bd53,kid,kid_n_1,F,4,F
opt_q_1_name_n_1_context_cfdd7382806d_1,q_1_name_n_1_context_cfdd7382806d,小孩；孩子,kid_n_1,F,1,F
opt_q_1_name_n_1_context_cfdd7382806d_2,q_1_name_n_1_context_cfdd7382806d,名字；姓名,name_n_1,T,2,F
opt_q_1_name_n_1_context_cfdd7382806d_3,q_1_name_n_1_context_cfdd7382806d,叔叔；伯伯；舅舅；姨父,uncle_n_1,F,3,F
opt_q_1_name_n_1_context_cfdd7382806d_4,q_1_name_n_1_context_cfdd7382806d,儿童；孩子,child_n_1,F,4,F
opt_q_1_young_adj_1_meaning_6f6765ff3bc8_1,q_1_young_adj_1_meaning_6f6765ff3bc8,cousin,cousin_n_1,F,1,F
opt_q_1_young_adj_1_meaning_6f6765ff3bc8_2,q_1_young_adj_1_meaning_6f6765ff3bc8,man,man_n_1,F,2,F
opt_q_1_young_adj_1_meaning_6f6765ff3bc8_3,q_1_young_adj_1_meaning_6f6765ff3bc8,old,old_adj_1,F,3,F
opt_q_1_young_adj_1_meaning_6f6765ff3bc8_4,q_1_young_adj_1_meaning_6f6765ff3bc8,young,young_adj_1,T,4,F
opt_q_1_young_adj_1_context_5a9862055bdd_1,q_1_young_adj_1_context_5a9862055bdd,年轻的；年幼的,young_adj_1,T,1,F
opt_q_1_young_adj_1_context_5a9862055bdd_2,q_1_young_adj_1_context_5a9862055bdd,成年男子,man_n_1,F,2,F
opt_q_1_young_adj_1_context_5a9862055bdd_3,q_1_young_adj_1_context_5a9862055bdd,堂兄弟姐妹；表兄弟姐妹,cousin_n_1,F,3,F
opt_q_1_young_adj_1_context_5a9862055bdd_4,q_1_young_adj_1_context_5a9862055bdd,年老的,old_adj_1,F,4,F
opt_q_1_grandparent_n_1_meaning_5e69ac6de767_1,q_1_grandparent_n_1_meaning_5e69ac6de767,daughter,daughter_n_1,F,1,F
opt_q_1_grandparent_n_1_meaning_5e69ac6de767_2,q_1_grandparent_n_1_meaning_5e69ac6de767,grandmother,grandmother_n_1,F,2,F
opt_q_1_grandparent_n_1_meaning_5e69ac6de767_3,q_1_grandparent_n_1_meaning_5e69ac6de767,grandparent,grandparent_n_1,T,3,F
opt_q_1_grandparent_n_1_meaning_5e69ac6de767_4,q_1_grandparent_n_1_meaning_5e69ac6de767,grandfather,grandfather_n_1,F,4,F
opt_q_1_grandparent_n_1_context_751bc37fcb9d_1,q_1_grandparent_n_1_context_751bc37fcb9d,祖母；外祖母,grandmother_n_1,F,1,F
opt_q_1_grandparent_n_1_context_751bc37fcb9d_2,q_1_grandparent_n_1_context_751bc37fcb9d,祖父母；外祖父母,grandparent_n_1,T,2,F
opt_q_1_grandparent_n_1_context_751bc37fcb9d_3,q_1_grandparent_n_1_context_751bc37fcb9d,女儿,daughter_n_1,F,3,F
opt_q_1_grandparent_n_1_context_751bc37fcb9d_4,q_1_grandparent_n_1_context_751bc37fcb9d,祖父；外祖父,grandfather_n_1,F,4,F
opt_q_1_old_adj_1_meaning_01a61a092d28_1,q_1_old_adj_1_meaning_01a61a092d28,old,old_adj_1,T,1,F
opt_q_1_old_adj_1_meaning_01a61a092d28_2,q_1_old_adj_1_meaning_01a61a092d28,father,father_n_1,F,2,F
opt_q_1_old_adj_1_meaning_01a61a092d28_3,q_1_old_adj_1_meaning_01a61a092d28,name,name_n_1,F,3,F
opt_q_1_old_adj_1_meaning_01a61a092d28_4,q_1_old_adj_1_meaning_01a61a092d28,grandson,grandson_n_1,F,4,F
opt_q_1_old_adj_1_context_661c301e76e2_1,q_1_old_adj_1_context_661c301e76e2,父亲；爸爸,father_n_1,F,1,F
opt_q_1_old_adj_1_context_661c301e76e2_2,q_1_old_adj_1_context_661c301e76e2,年老的,old_adj_1,T,2,F
opt_q_1_old_adj_1_context_661c301e76e2_3,q_1_old_adj_1_context_661c301e76e2,名字；姓名,name_n_1,F,3,F
opt_q_1_old_adj_1_context_661c301e76e2_4,q_1_old_adj_1_context_661c301e76e2,孙子；外孙,grandson_n_1,F,4,F
opt_q_1_partner_n_1_meaning_458b711bc966_1,q_1_partner_n_1_meaning_458b711bc966,grandfather,grandfather_n_1,F,1,F
opt_q_1_partner_n_1_meaning_458b711bc966_2,q_1_partner_n_1_meaning_458b711bc966,daughter,daughter_n_1,F,2,F
opt_q_1_partner_n_1_meaning_458b711bc966_3,q_1_partner_n_1_meaning_458b711bc966,partner,partner_n_1,T,3,F
opt_q_1_partner_n_1_meaning_458b711bc966_4,q_1_partner_n_1_meaning_458b711bc966,husband,husband_n_1,F,4,F
opt_q_1_partner_n_1_context_898fe7cec07b_1,q_1_partner_n_1_context_898fe7cec07b,祖父；外祖父,grandfather_n_1,F,1,F
opt_q_1_partner_n_1_context_898fe7cec07b_2,q_1_partner_n_1_context_898fe7cec07b,丈夫,husband_n_1,F,2,F
opt_q_1_partner_n_1_context_898fe7cec07b_3,q_1_partner_n_1_context_898fe7cec07b,搭档；伴侣,partner_n_1,T,3,F
opt_q_1_partner_n_1_context_898fe7cec07b_4,q_1_partner_n_1_context_898fe7cec07b,女儿,daughter_n_1,F,4,F
opt_q_1_teenager_n_1_meaning_dbf57fa904a3_1,q_1_teenager_n_1_meaning_dbf57fa904a3,daughter,daughter_n_1,F,1,F
opt_q_1_teenager_n_1_meaning_dbf57fa904a3_2,q_1_teenager_n_1_meaning_dbf57fa904a3,teenager,teenager_n_1,T,2,F
opt_q_1_teenager_n_1_meaning_dbf57fa904a3_3,q_1_teenager_n_1_meaning_dbf57fa904a3,girl,girl_n_1,F,3,F
opt_q_1_teenager_n_1_meaning_dbf57fa904a3_4,q_1_teenager_n_1_meaning_dbf57fa904a3,aunt,aunt_n_1,F,4,F
opt_q_1_teenager_n_1_context_f8208c41a4c6_1,q_1_teenager_n_1_context_f8208c41a4c6,女儿,daughter_n_1,F,1,F
opt_q_1_teenager_n_1_context_f8208c41a4c6_2,q_1_teenager_n_1_context_f8208c41a4c6,姑妈；姨妈；伯母；婶母,aunt_n_1,F,2,F
opt_q_1_teenager_n_1_context_f8208c41a4c6_3,q_1_teenager_n_1_context_f8208c41a4c6,青少年,teenager_n_1,T,3,F
opt_q_1_teenager_n_1_context_f8208c41a4c6_4,q_1_teenager_n_1_context_f8208c41a4c6,女孩,girl_n_1,F,4,F
opt_q_1_twin_n_1_meaning_69dd1d9897a4_1,q_1_twin_n_1_meaning_69dd1d9897a4,twin,twin_n_1,T,1,F
opt_q_1_twin_n_1_meaning_69dd1d9897a4_2,q_1_twin_n_1_meaning_69dd1d9897a4,boy,boy_n_1,F,2,F
opt_q_1_twin_n_1_meaning_69dd1d9897a4_3,q_1_twin_n_1_meaning_69dd1d9897a4,grandmother,grandmother_n_1,F,3,F
opt_q_1_twin_n_1_meaning_69dd1d9897a4_4,q_1_twin_n_1_meaning_69dd1d9897a4,woman,woman_n_1,F,4,F
opt_q_1_twin_n_1_context_3d44cff5c633_1,q_1_twin_n_1_context_3d44cff5c633,成年女子,woman_n_1,F,1,F
opt_q_1_twin_n_1_context_3d44cff5c633_2,q_1_twin_n_1_context_3d44cff5c633,双胞胎之一,twin_n_1,T,2,F
opt_q_1_twin_n_1_context_3d44cff5c633_3,q_1_twin_n_1_context_3d44cff5c633,祖母；外祖母,grandmother_n_1,F,3,F
opt_q_1_twin_n_1_context_3d44cff5c633_4,q_1_twin_n_1_context_3d44cff5c633,男孩,boy_n_1,F,4,F
opt_q_1_grandson_n_1_meaning_e98dee77ef3e_1,q_1_grandson_n_1_meaning_e98dee77ef3e,parent,parent_n_1,F,1,F
opt_q_1_grandson_n_1_meaning_e98dee77ef3e_2,q_1_grandson_n_1_meaning_e98dee77ef3e,grandson,grandson_n_1,T,2,F
opt_q_1_grandson_n_1_meaning_e98dee77ef3e_3,q_1_grandson_n_1_meaning_e98dee77ef3e,boy,boy_n_1,F,3,F
opt_q_1_grandson_n_1_meaning_e98dee77ef3e_4,q_1_grandson_n_1_meaning_e98dee77ef3e,brother,brother_n_1,F,4,F
opt_q_1_grandson_n_1_context_2454a76a94b1_1,q_1_grandson_n_1_context_2454a76a94b1,兄弟；哥哥；弟弟,brother_n_1,F,1,F
opt_q_1_grandson_n_1_context_2454a76a94b1_2,q_1_grandson_n_1_context_2454a76a94b1,男孩,boy_n_1,F,2,F
opt_q_1_grandson_n_1_context_2454a76a94b1_3,q_1_grandson_n_1_context_2454a76a94b1,孙子；外孙,grandson_n_1,T,3,F
opt_q_1_grandson_n_1_context_2454a76a94b1_4,q_1_grandson_n_1_context_2454a76a94b1,父亲或母亲,parent_n_1,F,4,F
opt_q_1_granddaughter_n_1_meaning_9ac1436acc72_1,q_1_granddaughter_n_1_meaning_9ac1436acc72,aunt,aunt_n_1,F,1,F
opt_q_1_granddaughter_n_1_meaning_9ac1436acc72_2,q_1_granddaughter_n_1_meaning_9ac1436acc72,uncle,uncle_n_1,F,2,F
opt_q_1_granddaughter_n_1_meaning_9ac1436acc72_3,q_1_granddaughter_n_1_meaning_9ac1436acc72,person,person_n_1,F,3,F
opt_q_1_granddaughter_n_1_meaning_9ac1436acc72_4,q_1_granddaughter_n_1_meaning_9ac1436acc72,granddaughter,granddaughter_n_1,T,4,F
opt_q_1_granddaughter_n_1_context_99e2452a6a75_1,q_1_granddaughter_n_1_context_99e2452a6a75,孙女；外孙女,granddaughter_n_1,T,1,F
opt_q_1_granddaughter_n_1_context_99e2452a6a75_2,q_1_granddaughter_n_1_context_99e2452a6a75,叔叔；伯伯；舅舅；姨父,uncle_n_1,F,2,F
opt_q_1_granddaughter_n_1_context_99e2452a6a75_3,q_1_granddaughter_n_1_context_99e2452a6a75,人；个人,person_n_1,F,3,F
opt_q_1_granddaughter_n_1_context_99e2452a6a75_4,q_1_granddaughter_n_1_context_99e2452a6a75,姑妈；姨妈；伯母；婶母,aunt_n_1,F,4,F
opt_q_1_nephew_n_1_meaning_ef3e60378151_1,q_1_nephew_n_1_meaning_ef3e60378151,couple,couple_n_1,F,1,F
opt_q_1_nephew_n_1_meaning_ef3e60378151_2,q_1_nephew_n_1_meaning_ef3e60378151,nephew,nephew_n_1,T,2,F
opt_q_1_nephew_n_1_meaning_ef3e60378151_3,q_1_nephew_n_1_meaning_ef3e60378151,granddaughter,granddaughter_n_1,F,3,F
opt_q_1_nephew_n_1_meaning_ef3e60378151_4,q_1_nephew_n_1_meaning_ef3e60378151,daughter,daughter_n_1,F,4,F
opt_q_1_nephew_n_1_context_8a75599ba933_1,q_1_nephew_n_1_context_8a75599ba933,女儿,daughter_n_1,F,1,F
opt_q_1_nephew_n_1_context_8a75599ba933_2,q_1_nephew_n_1_context_8a75599ba933,夫妻；情侣,couple_n_1,F,2,F
opt_q_1_nephew_n_1_context_8a75599ba933_3,q_1_nephew_n_1_context_8a75599ba933,孙女；外孙女,granddaughter_n_1,F,3,F
opt_q_1_nephew_n_1_context_8a75599ba933_4,q_1_nephew_n_1_context_8a75599ba933,侄子；外甥,nephew_n_1,T,4,F
opt_q_1_neighbor_n_1_meaning_671bde39c1a9_1,q_1_neighbor_n_1_meaning_671bde39c1a9,neighbor,neighbor_n_1,T,1,F
opt_q_1_neighbor_n_1_meaning_671bde39c1a9_2,q_1_neighbor_n_1_meaning_671bde39c1a9,couple,couple_n_1,F,2,F
opt_q_1_neighbor_n_1_meaning_671bde39c1a9_3,q_1_neighbor_n_1_meaning_671bde39c1a9,wife,wife_n_1,F,3,F
opt_q_1_neighbor_n_1_meaning_671bde39c1a9_4,q_1_neighbor_n_1_meaning_671bde39c1a9,aunt,aunt_n_1,F,4,F
opt_q_1_neighbor_n_1_context_d6bd6112da78_1,q_1_neighbor_n_1_context_d6bd6112da78,妻子；太太,wife_n_1,F,1,F
opt_q_1_neighbor_n_1_context_d6bd6112da78_2,q_1_neighbor_n_1_context_d6bd6112da78,姑妈；姨妈；伯母；婶母,aunt_n_1,F,2,F
opt_q_1_neighbor_n_1_context_d6bd6112da78_3,q_1_neighbor_n_1_context_d6bd6112da78,邻居,neighbor_n_1,T,3,F
opt_q_1_neighbor_n_1_context_d6bd6112da78_4,q_1_neighbor_n_1_context_d6bd6112da78,夫妻；情侣,couple_n_1,F,4,F
opt_q_1_niece_n_1_meaning_1467a5a87c09_1,q_1_niece_n_1_meaning_1467a5a87c09,friend,friend_n_1,F,1,F
opt_q_1_niece_n_1_meaning_1467a5a87c09_2,q_1_niece_n_1_meaning_1467a5a87c09,girl,girl_n_1,F,2,F
opt_q_1_niece_n_1_meaning_1467a5a87c09_3,q_1_niece_n_1_meaning_1467a5a87c09,husband,husband_n_1,F,3,F
opt_q_1_niece_n_1_meaning_1467a5a87c09_4,q_1_niece_n_1_meaning_1467a5a87c09,niece,niece_n_1,T,4,F
opt_q_1_niece_n_1_context_eac5e76fe3c7_1,q_1_niece_n_1_context_eac5e76fe3c7,丈夫,husband_n_1,F,1,F
opt_q_1_niece_n_1_context_eac5e76fe3c7_2,q_1_niece_n_1_context_eac5e76fe3c7,女孩,girl_n_1,F,2,F
opt_q_1_niece_n_1_context_eac5e76fe3c7_3,q_1_niece_n_1_context_eac5e76fe3c7,侄女；外甥女,niece_n_1,T,3,F
opt_q_1_niece_n_1_context_eac5e76fe3c7_4,q_1_niece_n_1_context_eac5e76fe3c7,朋友,friend_n_1,F,4,F
opt_q_2_short_adj_1_meaning_de3f389425e2_1,q_2_short_adj_1_meaning_de3f389425e2,thin,thin_adj_1,F,1,F
opt_q_2_short_adj_1_meaning_de3f389425e2_2,q_2_short_adj_1_meaning_de3f389425e2,short,short_adj_1,T,2,F
opt_q_2_short_adj_1_meaning_de3f389425e2_3,q_2_short_adj_1_meaning_de3f389425e2,born,born_v_1,F,3,F
opt_q_2_short_adj_1_meaning_de3f389425e2_4,q_2_short_adj_1_meaning_de3f389425e2,strong,strong_adj_1,F,4,F
opt_q_2_short_adj_1_context_ebff4a4f3160_1,q_2_short_adj_1_context_ebff4a4f3160,出生的；天生的,born_v_1,F,1,F
opt_q_2_short_adj_1_context_ebff4a4f3160_2,q_2_short_adj_1_context_ebff4a4f3160,强壮的,strong_adj_1,F,2,F
opt_q_2_short_adj_1_context_ebff4a4f3160_3,q_2_short_adj_1_context_ebff4a4f3160,矮的；短的,short_adj_1,T,3,F
opt_q_2_short_adj_1_context_ebff4a4f3160_4,q_2_short_adj_1_context_ebff4a4f3160,瘦的,thin_adj_1,F,4,F
opt_q_2_grow_v_1_meaning_3a7f060588ec_1,q_2_grow_v_1_meaning_3a7f060588ec,tall,tall_adj_1,F,1,F
opt_q_2_grow_v_1_meaning_3a7f060588ec_2,q_2_grow_v_1_meaning_3a7f060588ec,cute,cute_adj_1,F,2,F
opt_q_2_grow_v_1_meaning_3a7f060588ec_3,q_2_grow_v_1_meaning_3a7f060588ec,youth,youth_n_1,F,3,F
opt_q_2_grow_v_1_meaning_3a7f060588ec_4,q_2_grow_v_1_meaning_3a7f060588ec,grow,grow_v_1,T,4,F
opt_q_2_grow_v_1_context_bd5e47c5801f_1,q_2_grow_v_1_context_bd5e47c5801f,高的,tall_adj_1,F,1,F
opt_q_2_grow_v_1_context_bd5e47c5801f_2,q_2_grow_v_1_context_bd5e47c5801f,青春时期；年轻时期,youth_n_1,F,2,F
opt_q_2_grow_v_1_context_bd5e47c5801f_3,q_2_grow_v_1_context_bd5e47c5801f,成长；长大,grow_v_1,T,3,F
opt_q_2_grow_v_1_context_bd5e47c5801f_4,q_2_grow_v_1_context_bd5e47c5801f,可爱的,cute_adj_1,F,4,F
opt_q_2_birth_n_1_meaning_f5517fda294d_1,q_2_birth_n_1_meaning_f5517fda294d,tooth,tooth_n_1,F,1,F
opt_q_2_birth_n_1_meaning_f5517fda294d_2,q_2_birth_n_1_meaning_f5517fda294d,birth,birth_n_1,T,2,F
opt_q_2_birth_n_1_meaning_f5517fda294d_3,q_2_birth_n_1_meaning_f5517fda294d,skin,skin_n_1,F,3,F
opt_q_2_birth_n_1_meaning_f5517fda294d_4,q_2_birth_n_1_meaning_f5517fda294d,appearance,appearance_n_1,F,4,F
opt_q_2_birth_n_1_context_60e7b029e0b8_1,q_2_birth_n_1_context_60e7b029e0b8,皮肤,skin_n_1,F,1,F
opt_q_2_birth_n_1_context_60e7b029e0b8_2,q_2_birth_n_1_context_60e7b029e0b8,出生,birth_n_1,T,2,F
opt_q_2_birth_n_1_context_60e7b029e0b8_3,q_2_birth_n_1_context_60e7b029e0b8,外貌；外表,appearance_n_1,F,3,F
opt_q_2_birth_n_1_context_60e7b029e0b8_4,q_2_birth_n_1_context_60e7b029e0b8,牙齿,tooth_n_1,F,4,F
opt_q_2_heavy_adj_1_meaning_7627dd4c0605_1,q_2_heavy_adj_1_meaning_7627dd4c0605,pretty,pretty_adj_1,F,1,F
opt_q_2_heavy_adj_1_meaning_7627dd4c0605_2,q_2_heavy_adj_1_meaning_7627dd4c0605,elderly,elderly_adj_1,F,2,F
opt_q_2_heavy_adj_1_meaning_7627dd4c0605_3,q_2_heavy_adj_1_meaning_7627dd4c0605,heavy,heavy_adj_1,T,3,F
opt_q_2_heavy_adj_1_meaning_7627dd4c0605_4,q_2_heavy_adj_1_meaning_7627dd4c0605,beautiful,beautiful_adj_1,F,4,F
opt_q_2_heavy_adj_1_context_ee1f74eb6e39_1,q_2_heavy_adj_1_context_ee1f74eb6e39,重的,heavy_adj_1,T,1,F
opt_q_2_heavy_adj_1_context_ee1f74eb6e39_2,q_2_heavy_adj_1_context_ee1f74eb6e39,漂亮的,pretty_adj_1,F,2,F
opt_q_2_heavy_adj_1_context_ee1f74eb6e39_3,q_2_heavy_adj_1_context_ee1f74eb6e39,年长的；上了年纪的,elderly_adj_1,F,3,F
opt_q_2_heavy_adj_1_context_ee1f74eb6e39_4,q_2_heavy_adj_1_context_ee1f74eb6e39,美丽的,beautiful_adj_1,F,4,F
