question_id,sense_id,level_number,question_type_id,type_code,example_id,prompt_hint,stem,correct_answer,translation_zh,difficulty,expected_time_ms,is_active,generation_version,human_review,review_status,is_context_hint,context_for_multiple_meaning
q_1_grandmother_n_1_cloze_a0352ddbd0ae,grandmother_n_1,1,3,3,ex_grandmother_n_1_1,祖母；外祖母,My ______ tells wonderful family stories.,grandmother,我祖母会讲精彩的家庭故事。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_people_n_1_meaning_9c08b7aee678,people_n_1,1,2,2,,Choose the word that matches the meaning.,"human beings; men, women and children",people,人们,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_people_n_1_context_0e68a7b07a4c,people_n_1,1,2,2,ex_people_n_1_1,根据句子选择目标单词的完整中文释义。,"Many people use this park every day.

句中“people”是什么意思？",people,许多人每天使用这个公园。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_1_people_n_1_spelling_48e2972e3da9,people_n_1,1,1,1,ex_people_n_1_2,Complete the word using the first-letter hint.,Young p_____ often learn technology quickly.,people,年轻人通常很快学会使用科技产品。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_people_n_1_cloze_87252168d7ce,people_n_1,1,3,3,ex_people_n_1_1,人们,Many ______ use this park every day.,people,许多人每天使用这个公园。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_grandfather_n_1_meaning_be8c9337895e,grandfather_n_1,1,2,2,,Choose the word that matches the meaning.,the father of your father or mother,grandfather,祖父；外祖父,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_grandfather_n_1_context_fab6768d39a2,grandfather_n_1,1,2,2,ex_grandfather_n_1_1,根据句子选择目标单词的完整中文释义。,"My grandfather grows vegetables in his garden.

句中“grandfather”是什么意思？",grandfather,我祖父在花园里种蔬菜。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_1_grandfather_n_1_spelling_a6daf96a01ab,grandfather_n_1,1,1,1,ex_grandfather_n_1_2,Complete the word using the first-letter hint.,Her g__________ walks every morning.,grandfather,她外祖父每天早上散步。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_grandfather_n_1_cloze_cb97e1261977,grandfather_n_1,1,3,3,ex_grandfather_n_1_1,祖父；外祖父,My ______ grows vegetables in his garden.,grandfather,我祖父在花园里种蔬菜。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_friend_n_1_meaning_cbcc7fc01c40,friend_n_1,1,2,2,,Choose the word that matches the meaning.,"person you know well and like, and who is not usually a member of your family",friend,朋友,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_friend_n_1_context_ab9168b8d94f,friend_n_1,1,2,2,ex_friend_n_1_1,根据句子选择目标单词的完整中文释义。,"A good friend listens when you need help.

句中“friend”是什么意思？",friend,好朋友会在你需要帮助时倾听。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_1_friend_n_1_spelling_15a66c726a70,friend_n_1,1,1,1,ex_friend_n_1_2,Complete the word using the first-letter hint.,My f_____ lives near the school.,friend,我的朋友住在学校附近。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_friend_n_1_cloze_fb0cab7fa012,friend_n_1,1,3,3,ex_friend_n_1_1,朋友,A good ______ listens when you need help.,friend,好朋友会在你需要帮助时倾听。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_kid_n_1_meaning_1441407da42b,kid_n_1,1,2,2,,Choose the word that matches the meaning.,child or young person,kid,小孩；孩子,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_kid_n_1_context_d1f3037ab0eb,kid_n_1,1,2,2,ex_kid_n_1_1,根据句子选择目标单词的完整中文释义。,"Every kid received a new book.

句中“kid”是什么意思？",kid,每个孩子都收到了一本新书。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_1_kid_n_1_spelling_2575eba4a762,kid_n_1,1,1,1,ex_kid_n_1_2,Complete the word using the first-letter hint.,The k___ ran home after school.,kid,那个孩子放学后跑回了家。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_kid_n_1_cloze_ec7be02a0409,kid_n_1,1,3,3,ex_kid_n_1_1,小孩；孩子,Every ______ received a new book.,kid,每个孩子都收到了一本新书。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_mom_n_1_meaning_591dfdb07a8f,mom_n_1,1,2,2,,Choose the word that matches the meaning.,informal terms for a mother,mom,妈妈,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_mom_n_1_context_3c598735a6c7,mom_n_1,1,2,2,ex_mom_n_1_1,根据句子选择目标单词的完整中文释义。,"Mom left breakfast on the table.

句中“mom”是什么意思？",mom,妈妈把早餐放在桌上。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_1_mom_n_1_spelling_d3abfb871485,mom_n_1,1,1,1,ex_mom_n_1_2,Complete the word using the first-letter hint.,My m___ works near our home.,mom,我妈妈在家附近工作。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_mom_n_1_cloze_1562bfba92a0,mom_n_1,1,3,3,ex_mom_n_1_1,妈妈,______ left breakfast on the table.,mom,妈妈把早餐放在桌上。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_name_n_1_meaning_15df6f10bd53,name_n_1,1,2,2,,Choose the word that matches the meaning.,"word or words that a particular person, animal, place or thing is known by",name,名字；姓名,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_name_n_1_context_cfdd7382806d,name_n_1,1,2,2,ex_name_n_1_1,根据句子选择目标单词的完整中文释义。,"Please write your full name here.

句中“name”是什么意思？",name,请在这里写下你的全名。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_1_name_n_1_spelling_63868f47ded3,name_n_1,1,1,1,ex_name_n_1_2,Complete the word using the first-letter hint.,Her n___ is printed on the card.,name,她的名字印在卡片上。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_name_n_1_cloze_0aa0fcf1ef66,name_n_1,1,3,3,ex_name_n_1_1,名字；姓名,Please write your full ______ here.,name,请在这里写下你的全名。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_young_adj_1_meaning_6f6765ff3bc8,young_adj_1,1,2,2,,Choose the word that matches the meaning.,having lived or existed for only a short time; not fully developed,young,年轻的；年幼的,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_young_adj_1_context_5a9862055bdd,young_adj_1,1,2,2,ex_young_adj_1_1,根据句子选择目标单词的完整中文释义。,"The young child needs help crossing the road.

句中“young”是什么意思？",young,这个年幼的孩子过马路时需要帮助。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_1_young_adj_1_spelling_3da6d78cb347,young_adj_1,1,1,1,ex_young_adj_1_2,Complete the word using the first-letter hint.,She became a doctor at a y____ age.,young,她很年轻时就成为了医生。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_young_adj_1_cloze_9ebaac4b11e4,young_adj_1,1,3,3,ex_young_adj_1_1,年轻的；年幼的,The ______ child needs help crossing the road.,young,这个年幼的孩子过马路时需要帮助。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_grandparent_n_1_meaning_5e69ac6de767,grandparent_n_1,1,2,2,,Choose the word that matches the meaning.,the father or mother of your father or mother,grandparent,祖父母；外祖父母,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_grandparent_n_1_context_751bc37fcb9d,grandparent_n_1,1,2,2,ex_grandparent_n_1_1,根据句子选择目标单词的完整中文释义。,"Each grandparent received a family photo.

句中“grandparent”是什么意思？",grandparent,每位祖父母都收到了一张全家福。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_1_grandparent_n_1_spelling_6e24e602d8ed,grandparent_n_1,1,1,1,ex_grandparent_n_1_2,Complete the word using the first-letter hint.,A g__________ often shares family history.,grandparent,祖父母常常讲述家族历史。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_grandparent_n_1_cloze_71076decacf8,grandparent_n_1,1,3,3,ex_grandparent_n_1_1,祖父母；外祖父母,Each ______ received a family photo.,grandparent,每位祖父母都收到了一张全家福。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_old_adj_1_meaning_01a61a092d28,old_adj_1,1,2,2,,Choose the word that matches the meaning.,having lived for many years; no longer young,old,年老的,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_old_adj_1_context_661c301e76e2,old_adj_1,1,2,2,ex_old_adj_1_1,根据句子选择目标单词的完整中文释义。,"The old man walks slowly but steadily.

句中“old”是什么意思？",old,那位老人走得慢但很稳。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_1_old_adj_1_spelling_f31f800dcd8f,old_adj_1,1,1,1,ex_old_adj_1_2,Complete the word using the first-letter hint.,Her dog is o___ but still active.,old,她的狗年纪大了，但仍然很活跃。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_old_adj_1_cloze_8d8aad7e5cb6,old_adj_1,1,3,3,ex_old_adj_1_1,年老的,The ______ man walks slowly but steadily.,old,那位老人走得慢但很稳。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_partner_n_1_meaning_458b711bc966,partner_n_1,1,2,2,,Choose the word that matches the meaning.,a person you do an activity with or share a relationship with,partner,搭档；伴侣,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_partner_n_1_context_898fe7cec07b,partner_n_1,1,2,2,ex_partner_n_1_1,根据句子选择目标单词的完整中文释义。,"My study partner helps me practice English.

句中“partner”是什么意思？",partner,我的学习搭档帮助我练习英语。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_1_partner_n_1_spelling_c1f4fe61266e,partner_n_1,1,1,1,ex_partner_n_1_2,Complete the word using the first-letter hint.,She discussed the plan with her p______.,partner,她和搭档讨论了这个计划。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_partner_n_1_cloze_fdaca929b94a,partner_n_1,1,3,3,ex_partner_n_1_1,搭档；伴侣,My study ______ helps me practice English.,partner,我的学习搭档帮助我练习英语。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_teenager_n_1_meaning_dbf57fa904a3,teenager_n_1,1,2,2,,Choose the word that matches the meaning.,person who is between 13 and 19 years old,teenager,青少年,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_teenager_n_1_context_f8208c41a4c6,teenager_n_1,1,2,2,ex_teenager_n_1_1,根据句子选择目标单词的完整中文释义。,"The teenager takes the bus to school.

句中“teenager”是什么意思？",teenager,这名青少年乘公共汽车上学。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_1_teenager_n_1_spelling_44fd9749004e,teenager_n_1,1,1,1,ex_teenager_n_1_2,Complete the word using the first-letter hint.,Every t_______ needs enough sleep.,teenager,每个青少年都需要充足的睡眠。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_teenager_n_1_cloze_31120cbd17bf,teenager_n_1,1,3,3,ex_teenager_n_1_1,青少年,The ______ takes the bus to school.,teenager,这名青少年乘公共汽车上学。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_twin_n_1_meaning_69dd1d9897a4,twin_n_1,1,2,2,,Choose the word that matches the meaning.,one of two children born at the same time to the same mother,twin,双胞胎之一,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_twin_n_1_context_3d44cff5c633,twin_n_1,1,2,2,ex_twin_n_1_1,根据句子选择目标单词的完整中文释义。,"Her twin looks very similar to her.

句中“twin”是什么意思？",twin,她的双胞胎姐妹和她长得很像。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_1_twin_n_1_spelling_60b51e05a866,twin_n_1,1,1,1,ex_twin_n_1_2,Complete the word using the first-letter hint.,"One t___ likes music, and the other likes sports.",twin,一个双胞胎喜欢音乐，另一个喜欢运动。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_twin_n_1_cloze_af87bb95c9c2,twin_n_1,1,3,3,ex_twin_n_1_1,双胞胎之一,Her ______ looks very similar to her.,twin,她的双胞胎姐妹和她长得很像。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_grandson_n_1_meaning_e98dee77ef3e,grandson_n_1,1,2,2,,Choose the word that matches the meaning.,a male grandchild,grandson,孙子；外孙,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_grandson_n_1_context_2454a76a94b1,grandson_n_1,1,2,2,ex_grandson_n_1_1,根据句子选择目标单词的完整中文释义。,"Their grandson visits every weekend.

句中“grandson”是什么意思？",grandson,他们的孙子每个周末都来看望他们。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_1_grandson_n_1_spelling_fbcec52d43be,grandson_n_1,1,1,1,ex_grandson_n_1_2,Complete the word using the first-letter hint.,My g_______ is learning to read.,grandson,我的外孙正在学习阅读。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_grandson_n_1_cloze_cd570fa7a405,grandson_n_1,1,3,3,ex_grandson_n_1_1,孙子；外孙,Their ______ visits every weekend.,grandson,他们的孙子每个周末都来看望他们。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_granddaughter_n_1_meaning_9ac1436acc72,granddaughter_n_1,1,2,2,,Choose the word that matches the meaning.,a female grandchild,granddaughter,孙女；外孙女,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_granddaughter_n_1_context_99e2452a6a75,granddaughter_n_1,1,2,2,ex_granddaughter_n_1_1,根据句子选择目标单词的完整中文释义。,"Her granddaughter made this birthday card.

句中“granddaughter”是什么意思？",granddaughter,她的孙女制作了这张生日卡。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_1_granddaughter_n_1_spelling_a540b2278137,granddaughter_n_1,1,1,1,ex_granddaughter_n_1_2,Complete the word using the first-letter hint.,My g____________ starts school next month.,granddaughter,我的外孙女下个月开始上学。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_granddaughter_n_1_cloze_396ed5018097,granddaughter_n_1,1,3,3,ex_granddaughter_n_1_1,孙女；外孙女,Her ______ made this birthday card.,granddaughter,她的孙女制作了这张生日卡。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_nephew_n_1_meaning_ef3e60378151,nephew_n_1,1,2,2,,Choose the word that matches the meaning.,a son of your brother or sister,nephew,侄子；外甥,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_nephew_n_1_context_8a75599ba933,nephew_n_1,1,2,2,ex_nephew_n_1_1,根据句子选择目标单词的完整中文释义。,"My nephew is my sister's son.

句中“nephew”是什么意思？",nephew,我的外甥是我姐姐的儿子。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_1_nephew_n_1_spelling_1abda6c88c41,nephew_n_1,1,1,1,ex_nephew_n_1_2,Complete the word using the first-letter hint.,Her n_____ stayed with her during summer.,nephew,她侄子暑假期间和她住在一起。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_nephew_n_1_cloze_ba7945976317,nephew_n_1,1,3,3,ex_nephew_n_1_1,侄子；外甥,My ______ is my sister's son.,nephew,我的外甥是我姐姐的儿子。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_neighbor_n_1_meaning_671bde39c1a9,neighbor_n_1,1,2,2,,Choose the word that matches the meaning.,a person who lives (or is located) near another,neighbor,邻居,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_neighbor_n_1_context_d6bd6112da78,neighbor_n_1,1,2,2,ex_neighbor_n_1_1,根据句子选择目标单词的完整中文释义。,"Our neighbor lives in the house next door.

句中“neighbor”是什么意思？",neighbor,我们的邻居住在隔壁的房子里。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_1_neighbor_n_1_spelling_890c83481469,neighbor_n_1,1,1,1,ex_neighbor_n_1_2,Complete the word using the first-letter hint.,A friendly n_______ helped carry the boxes.,neighbor,一位友好的邻居帮忙搬箱子。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_neighbor_n_1_cloze_6dae63ee6379,neighbor_n_1,1,3,3,ex_neighbor_n_1_1,邻居,Our ______ lives in the house next door.,neighbor,我们的邻居住在隔壁的房子里。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_niece_n_1_meaning_1467a5a87c09,niece_n_1,1,2,2,,Choose the word that matches the meaning.,a daughter of your brother or sister,niece,侄女；外甥女,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_niece_n_1_context_eac5e76fe3c7,niece_n_1,1,2,2,ex_niece_n_1_1,根据句子选择目标单词的完整中文释义。,"My niece is my brother's daughter.

句中“niece”是什么意思？",niece,我的侄女是我哥哥的女儿。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_1_niece_n_1_spelling_b23506d8ddba,niece_n_1,1,1,1,ex_niece_n_1_2,Complete the word using the first-letter hint.,Her n____ loves drawing animals.,niece,她外甥女喜欢画动物。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_1_niece_n_1_cloze_600ba13b6339,niece_n_1,1,3,3,ex_niece_n_1_1,侄女；外甥女,My ______ is my brother's daughter.,niece,我的侄女是我哥哥的女儿。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_2_short_adj_1_meaning_de3f389425e2,short_adj_1,2,2,2,,Choose the word that matches the meaning.,having a small height or length,short,矮的；短的,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_2_short_adj_1_context_ebff4a4f3160,short_adj_1,2,2,2,ex_short_adj_1_1,根据句子选择目标单词的完整中文释义。,"He is short but very strong.

句中“short”是什么意思？",short,他个子矮，但很强壮。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_2_short_adj_1_spelling_d64e3a205f2f,short_adj_1,2,1,1,ex_short_adj_1_2,Complete the word using the first-letter hint.,She has s____ brown hair.,short,她留着棕色短发。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_2_short_adj_1_cloze_2e54a15ecbf2,short_adj_1,2,3,3,ex_short_adj_1_1,矮的；短的,He is ______ but very strong.,short,他个子矮，但很强壮。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_2_grow_v_1_meaning_3a7f060588ec,grow_v_1,2,2,2,,Choose the word that matches the meaning.,"to become larger, taller, or more developed",grow,成长；长大,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_2_grow_v_1_context_bd5e47c5801f,grow_v_1,2,2,2,ex_grow_v_1_1,根据句子选择目标单词的完整中文释义。,"Children grow quickly during their early years.

句中“grow”是什么意思？",grow,孩子在幼年时期成长得很快。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
